,City,date,temperature
788,Auckland,1980-05-05,12.2
789,Auckland,1980-03-18,13.7
790,Auckland,1971-03-13,14.8
791,Auckland,1977-06-28,15.4
792,Auckland,1983-01-18,17.3
793,Auckland,1970-11-15,19.4
794,Auckland,1964-10-31,17.7
795,Auckland,1980-10-17,15.3
796,Auckland,1979-12-29,13.7
797,Auckland,1962-06-01,12.3
798,Auckland,1972-12-07,11.7
799,Auckland,1989-11-15,11.4
800,Auckland,1987-05-11,11.8
801,Auckland,1986-07-30,13.3
802,Auckland,1977-01-14,13.9
803,Auckland,1990-05-03,15.8
804,Auckland,1969-01-24,17.4
805,Auckland,1977-08-14,19.0
806,Auckland,1984-01-06,18.1
807,Auckland,1983-08-27,16.0
808,Auckland,1962-07-14,13.3
809,Auckland,1974-01-20,12.8
810,Auckland,1987-04-09,11.5
811,Auckland,1962-05-31,11.3
812,Auckland,1960-07-03,12.3
813,Auckland,1979-01-29,13.8
814,Auckland,1967-01-13,15.1
815,Auckland,1983-06-06,17.1
816,Auckland,1981-07-30,18.1
817,Auckland,1987-05-12,18.5
818,Auckland,1974-01-18,18.1
819,Auckland,1981-05-25,15.4
820,Auckland,1987-03-17,14.5
821,Auckland,1970-08-07,13.5
822,Auckland,1987-01-21,12.0
823,Auckland,1984-02-03,12.1
824,Auckland,1963-01-15,13.1
825,Auckland,1961-12-13,14.2
826,Auckland,1977-10-16,14.9
827,Auckland,1966-01-25,16.8
828,Auckland,1989-12-09,19.0
829,Auckland,1971-08-06,19.1
830,Auckland,1982-03-25,18.1
831,Auckland,1986-05-28,16.2
832,Auckland,1961-01-25,14.6
833,Auckland,1976-08-16,12.0
834,Auckland,1981-11-18,11.6
835,Auckland,1979-02-11,12.2
836,Auckland,1977-01-04,12.4
837,Auckland,1982-02-18,14.4
838,Auckland,1970-08-03,15.4
839,Auckland,1976-05-07,17.1
840,Auckland,1990-09-12,18.2
841,Auckland,1982-11-06,18.0
842,Auckland,1985-10-05,17.2
843,Auckland,1982-02-12,15.0
844,Auckland,1979-06-09,14.7
845,Auckland,1983-05-17,12.7
846,Auckland,1968-07-12,11.3
847,Auckland,1985-03-20,10.9
848,Auckland,1983-05-24,12.6
849,Auckland,1971-07-16,13.7
850,Auckland,1973-11-25,15.8
851,Auckland,1964-10-02,17.9
852,Auckland,1970-08-08,19.0
853,Auckland,1963-12-18,19.7
854,Auckland,1960-08-27,19.4
855,Auckland,1982-11-13,18.3
856,Auckland,1989-04-24,14.6
857,Auckland,1980-12-23,12.8
858,Auckland,1983-05-01,11.5
859,Auckland,1973-10-26,11.9
860,Auckland,1982-11-21,13.2
861,Auckland,1981-02-19,14.1
862,Auckland,1979-03-19,15.7
863,Auckland,1976-08-09,16.2
864,Auckland,1979-12-30,18.3
865,Auckland,1972-07-26,18.5
866,Auckland,1968-04-10,17.4
867,Auckland,1963-04-15,15.7
868,Auckland,1973-03-02,14.5
869,Auckland,1962-11-03,12.5
870,Auckland,1974-11-16,11.7
871,Auckland,1962-11-12,11.2
872,Auckland,1980-04-24,12.1
873,Auckland,1964-03-10,13.7
874,Auckland,1975-08-30,14.4
875,Auckland,1976-07-07,16.7
876,Auckland,1980-07-02,18.5
877,Auckland,1973-01-07,17.1
878,Auckland,1977-03-10,17.3
879,Auckland,1971-02-26,16.6
880,Auckland,1965-01-26,14.9
881,Auckland,1968-02-23,12.0
882,Auckland,1971-08-06,12.1
883,Auckland,1987-12-26,11.9
884,Auckland,1985-06-15,12.5
885,Auckland,1965-02-15,14.5
886,Auckland,1978-07-10,14.5
887,Auckland,1981-04-23,16.5
888,Auckland,1976-03-17,18.7
889,Auckland,1968-05-05,19.4
890,Auckland,1986-07-24,18.1
891,Auckland,1977-04-23,15.7
892,Auckland,1981-03-26,14.2
893,Auckland,1975-01-07,11.7
894,Auckland,1981-12-25,12.3
895,Auckland,1979-05-28,11.6
896,Auckland,1964-06-16,12.9
897,Auckland,1982-01-05,13.6
898,Auckland,1963-01-11,15.0
899,Auckland,1975-01-01,16.4
900,Auckland,1988-06-07,18.2
901,Auckland,1965-07-03,20.3
902,Auckland,1988-06-04,19.2
903,Auckland,1979-10-15,18.2
904,Auckland,1969-10-17,15.9
906,Auckland,1965-01-20,12.3
907,Auckland,1961-08-22,12.1
908,Auckland,1977-04-10,13.3
909,Auckland,1971-02-01,14.1
910,Auckland,1978-03-27,15.9
911,Auckland,1984-07-04,17.1
912,Auckland,1981-10-12,18.8
913,Auckland,1985-09-16,18.7
914,Auckland,1987-11-08,19.1
915,Auckland,1976-12-02,16.5
916,Auckland,1978-01-17,14.3
917,Auckland,1989-11-20,13.6
918,Auckland,1988-07-20,11.4
919,Auckland,1982-05-04,11.7
920,Auckland,1981-05-18,12.0
921,Auckland,1966-04-12,14.0
922,Auckland,1987-12-09,16.0
923,Auckland,1975-02-25,17.0
924,Auckland,1976-11-11,18.1
925,Auckland,1965-05-13,18.4
926,Auckland,1975-02-21,17.6
927,Auckland,1983-07-13,16.0
928,Auckland,1973-03-02,13.5
929,Auckland,1984-03-27,12.3
930,Auckland,1966-11-01,11.1
931,Auckland,1964-01-13,12.5
932,Auckland,1962-09-30,11.9
933,Auckland,1960-06-05,12.8
934,Auckland,1985-03-21,14.2
935,Auckland,1990-12-21,17.1
936,Auckland,1975-05-17,18.5
937,Auckland,1979-10-22,17.0
938,Auckland,1976-05-01,17.2
939,Auckland,1984-02-27,16.3
940,Auckland,1970-09-17,13.6
941,Auckland,1984-07-15,12.5
942,Auckland,1966-01-13,12.6
943,Auckland,1989-02-07,12.1
944,Auckland,1989-10-10,11.8
945,Auckland,1984-04-14,13.4
946,Auckland,1978-01-29,16.8
947,Auckland,1987-09-13,17.1
948,Auckland,1969-05-11,17.9
949,Auckland,1986-07-11,18.8
950,Auckland,1968-01-15,18.2
951,Auckland,1988-11-14,16.8
952,Auckland,1986-06-27,13.9
953,Auckland,1967-01-21,12.3
954,Auckland,1972-05-02,10.8
955,Auckland,1987-10-16,11.1
956,Auckland,1984-08-10,12.8
957,Auckland,1975-12-12,14.8
958,Auckland,1968-03-15,15.5
959,Auckland,1960-03-31,17.2
960,Auckland,1962-01-19,19.3
961,Auckland,1983-10-27,20.0
962,Auckland,1988-03-24,18.9
963,Auckland,1972-11-22,16.7
964,Auckland,1989-12-21,14.8
965,Auckland,1990-07-10,11.8
966,Auckland,1977-08-17,12.0
967,Auckland,1973-02-24,11.8
968,Auckland,1962-01-07,12.9
969,Auckland,1964-08-15,13.7
970,Auckland,1978-03-16,15.3
971,Auckland,1972-09-04,17.5
972,Auckland,1985-07-23,17.4
973,Auckland,1973-10-16,18.4
974,Auckland,1976-01-15,17.7
975,Auckland,1962-08-19,16.6
976,Auckland,1961-12-28,13.9
977,Auckland,1980-02-14,12.7
978,Auckland,1984-07-20,11.3
979,Auckland,1970-11-27,12.1
980,Auckland,1971-09-21,12.9
981,Auckland,1975-12-16,14.0
982,Auckland,1961-10-23,16.7
983,Auckland,1960-03-23,19.5
984,Auckland,1970-07-26,20.7
985,Auckland,1976-03-24,20.9
986,Auckland,1984-12-29,19.0
987,Auckland,1976-04-11,17.4
988,Auckland,1979-06-08,13.9
989,Auckland,1976-07-08,13.3
990,Auckland,1975-06-10,11.9
991,Auckland,1969-07-08,12.0
992,Auckland,1964-09-13,11.7
993,Auckland,1987-03-02,14.1
994,Auckland,1973-06-23,14.4
995,Auckland,1972-05-07,18.2
996,Auckland,1965-03-06,18.9
997,Auckland,1962-05-20,18.8
998,Auckland,1986-02-28,17.3
999,Auckland,1984-06-20,17.0
1000,Auckland,1972-06-08,13.2
1001,Auckland,1989-05-10,12.3
1002,Auckland,1979-06-01,11.4
1003,Auckland,1976-07-01,12.6
1004,Auckland,1982-10-28,12.3
1005,Auckland,1969-02-09,14.8
1006,Auckland,1971-06-18,15.6
1007,Auckland,1960-12-07,16.6
1008,Auckland,1970-05-09,17.9
1009,Auckland,1960-05-02,17.7
1010,Auckland,1969-05-04,18.1
1011,Auckland,1986-08-04,15.7
1012,Auckland,1990-07-08,14.5
1013,Auckland,1981-12-15,11.9
1014,Auckland,1979-05-18,11.1
1015,Auckland,1976-07-09,11.8
1016,Auckland,1983-01-27,12.5
1017,Auckland,1974-12-18,13.3
1018,Auckland,1984-01-21,15.9
1019,Auckland,1982-06-22,18.8
1020,Auckland,1963-08-06,20.1
1021,Auckland,1964-10-21,21.3
1022,Auckland,1990-05-14,20.2
1023,Auckland,1974-01-20,19.7
1024,Auckland,1963-04-17,15.6
1025,Auckland,1984-05-14,13.0
1026,Auckland,1976-03-06,11.9
1027,Auckland,1988-02-08,12.3
1028,Auckland,1987-12-20,13.0
1029,Auckland,1976-12-22,14.1
1030,Auckland,1988-02-20,16.8
1031,Auckland,1983-06-28,16.7
1032,Auckland,1981-08-20,17.2
1033,Auckland,1990-07-29,17.9
1034,Auckland,1976-11-16,18.4
1035,Auckland,1978-05-14,16.6
1036,Auckland,1981-02-01,14.8
1037,Auckland,1985-04-19,14.0
1038,Auckland,1967-06-11,10.8
1039,Auckland,1977-08-31,12.0
1040,Auckland,1966-05-01,12.7
1041,Auckland,1984-04-09,13.0
1042,Auckland,1983-04-03,15.1
1043,Auckland,1973-09-18,16.9
1044,Auckland,1965-10-18,19.0
1045,Auckland,1977-05-14,18.4
1046,Auckland,1978-07-07,17.3
1047,Auckland,1982-07-03,14.7
1048,Auckland,1968-11-16,13.1
1049,Auckland,1974-09-18,12.2
1050,Auckland,1976-03-15,11.3
1051,Auckland,1964-02-19,12.4
1052,Auckland,1975-11-12,13.0
1053,Auckland,1981-05-24,13.7
1054,Auckland,1975-11-29,14.5
1055,Auckland,1985-09-08,18.1
1056,Auckland,1988-04-14,19.3
1057,Auckland,1960-10-08,19.2
1058,Auckland,1967-06-18,18.8
1059,Auckland,1987-06-23,15.5
1060,Auckland,1968-08-10,14.6
1061,Auckland,1980-07-25,12.0
1062,Auckland,1980-02-02,11.8
1063,Auckland,1962-05-31,11.4
1064,Auckland,1972-09-15,12.7
1065,Auckland,1980-09-29,13.0
1066,Auckland,1970-01-04,15.2
1067,Auckland,1986-08-01,17.2
1068,Auckland,1976-02-22,17.6
1069,Auckland,1968-07-16,18.3
1070,Auckland,1984-11-26,18.6
1071,Auckland,1962-11-05,17.0
1072,Auckland,1973-12-01,14.9
1073,Auckland,1972-10-01,12.5
1074,Auckland,1967-10-22,12.8
1075,Auckland,1969-11-14,12.5
1076,Auckland,1961-12-24,13.2
1077,Auckland,1977-07-25,15.1
1078,Auckland,1970-07-25,15.9
1079,Auckland,1964-06-23,17.1
1080,Auckland,1990-08-12,18.7
1081,Auckland,1982-02-27,19.3
1082,Auckland,1986-10-11,17.7
1083,Auckland,1967-11-18,16.5
1084,Auckland,1975-02-20,13.9
1085,Auckland,1982-04-21,13.3
1086,Auckland,1987-08-07,11.8
1087,Auckland,1990-07-22,11.3
1088,Auckland,1969-03-18,12.7
1089,Auckland,1963-01-17,13.5
1090,Auckland,1980-10-30,15.9
1091,Auckland,1980-07-30,18.1
1092,Auckland,1977-04-14,19.3
1093,Auckland,1971-08-25,19.4
1094,Auckland,1974-12-08,18.5
1095,Auckland,1976-05-30,17.0
1096,Auckland,1985-12-12,13.8
1097,Auckland,1985-06-24,12.2
1098,Auckland,1972-12-23,12.0
1099,Auckland,1974-03-08,12.0
1100,Auckland,1987-03-20,12.3
1101,Auckland,1976-09-09,14.1
1102,Auckland,1961-05-04,15.4
1103,Auckland,1965-08-19,16.2
1104,Auckland,1982-05-02,18.9
1105,Auckland,1975-05-19,19.0
1106,Auckland,1962-10-14,17.7
1107,Auckland,1986-08-16,16.6
1108,Auckland,1985-07-12,13.6
1109,Auckland,1982-12-27,11.3
1110,Auckland,1973-12-02,11.3
1111,Auckland,1982-06-10,13.2
1112,Auckland,1961-11-26,12.7
1113,Auckland,1974-04-12,12.8
1114,Auckland,1980-01-05,15.9
1115,Auckland,1984-08-24,15.6
1116,Auckland,1982-12-01,17.8
1117,Auckland,1985-07-15,19.5
1118,Auckland,1975-06-24,18.5
1119,Auckland,1990-07-03,17.3
1120,Auckland,1989-09-22,15.6
1121,Auckland,1972-12-26,13.8
1122,Auckland,1969-05-23,13.3
1123,Auckland,1979-12-23,12.7
1124,Auckland,1989-08-01,13.3
1125,Auckland,1990-06-05,13.7
1126,Auckland,1984-11-22,14.0
1127,Auckland,1964-12-31,16.0
1128,Auckland,1967-09-29,17.2
1129,Auckland,1981-02-26,18.1
1130,Auckland,1981-05-30,18.0
1131,Auckland,1978-08-23,16.8
1132,Auckland,1971-10-15,14.4
1133,Auckland,1975-03-02,13.1
1134,Auckland,1964-12-23,12.4
1135,Auckland,1966-12-18,12.2
1136,Auckland,1964-08-30,13.0
1137,Auckland,1985-10-26,14.0
1138,Auckland,1967-10-21,15.0
1139,Auckland,1982-07-03,17.9
1140,Auckland,1974-11-25,19.2
1141,Auckland,1982-06-26,19.2
1142,Auckland,1980-07-02,19.5
1143,Auckland,1967-11-21,17.0
1144,Auckland,1971-07-07,15.1
1145,Auckland,1967-07-27,12.5
1146,Auckland,1978-07-29,13.1
1147,Auckland,1988-03-26,12.1
1148,Auckland,1968-06-09,13.7
1149,Auckland,1974-05-29,14.6
1150,Auckland,1979-04-25,15.8
1151,Auckland,1977-01-13,17.1
1152,Auckland,1982-10-16,18.1
1153,Auckland,1982-03-23,19.9
1154,Auckland,1972-12-11,18.0
1155,Auckland,1981-07-10,14.8
1156,Auckland,1961-06-28,14.4
1157,Auckland,1990-12-03,13.6
1158,Auckland,1973-07-21,13.2
1159,Auckland,1983-06-30,12.1
1160,Auckland,1963-12-22,12.7
1161,Auckland,1968-07-25,14.8
1162,Auckland,1976-04-07,15.9
1163,Auckland,1980-01-20,16.9
1164,Auckland,1988-10-07,19.0
1165,Auckland,1970-02-16,19.0
1166,Auckland,1966-04-22,18.2
1167,Auckland,1980-12-19,16.5
1168,Auckland,1978-10-27,16.7
1169,Auckland,1976-01-11,13.6
1170,Auckland,1969-11-13,12.0
1171,Auckland,1965-11-03,11.9
1172,Auckland,1989-10-04,13.2
1173,Auckland,1985-02-23,14.6
1174,Auckland,1983-06-22,16.7
1175,Auckland,1964-04-24,18.3
1176,Auckland,1965-08-03,18.8
1177,Auckland,1972-05-06,18.7
1178,Auckland,1961-10-04,18.7
1179,Auckland,1971-10-24,16.6
1180,Auckland,1989-09-20,13.7
1181,Auckland,1975-08-27,11.6
1182,Auckland,1984-06-03,12.1
1183,Auckland,1988-02-25,11.3
1184,Auckland,1967-05-05,12.7
1185,Auckland,1961-06-12,14.0
1186,Auckland,1965-06-24,15.6
1187,Auckland,1988-08-01,16.0
1188,Auckland,1971-02-23,17.4
1189,Auckland,1967-11-15,20.1
1190,Auckland,1964-11-20,17.8
1191,Auckland,1976-12-26,16.3
1192,Auckland,1964-12-09,14.4
1193,Auckland,1983-03-01,13.6
1194,Auckland,1963-04-17,11.2
1195,Auckland,1982-04-03,12.8
1196,Auckland,1981-12-26,12.7
1197,Auckland,1986-01-24,14.3
1198,Auckland,1968-10-23,15.4
1199,Auckland,1986-09-12,17.0
1200,Auckland,1975-03-26,17.5
1201,Auckland,1973-08-13,18.1
1202,Auckland,1972-06-01,18.3
1203,Auckland,1974-12-22,16.6
1204,Auckland,1972-06-01,15.3
1205,Auckland,1974-02-01,13.6
1206,Auckland,1964-11-26,11.8
1207,Auckland,1989-04-30,12.4
1208,Auckland,1988-02-18,13.3
1209,Auckland,1979-05-25,13.7
1210,Auckland,1968-08-30,16.5
1211,Auckland,1981-02-09,18.2
1212,Auckland,1973-03-04,19.4
1213,Auckland,1983-09-22,20.5
1214,Auckland,1969-02-01,19.0
1215,Auckland,1980-01-19,15.8
1216,Auckland,1985-05-14,15.1
1217,Auckland,1962-08-28,13.4
1218,Auckland,1974-12-14,12.2
1219,Auckland,1980-08-25,11.8
1220,Auckland,1975-07-09,12.4
1221,Auckland,1970-07-01,13.1
1222,Auckland,1961-01-29,16.7
1223,Auckland,1976-04-17,17.8
1224,Auckland,1976-07-24,19.1
1225,Auckland,1963-10-06,21.5
1226,Auckland,1989-04-19,19.6
1227,Auckland,1960-11-11,17.7
1228,Auckland,1966-10-28,16.2
1229,Auckland,1970-07-11,12.6
1230,Auckland,1968-04-03,11.4
1231,Auckland,1979-11-18,12.8
1232,Auckland,1972-07-29,13.3
1233,Auckland,1983-01-04,14.5
1235,Auckland,1973-12-31,18.0
1236,Auckland,1967-12-08,20.2
1237,Auckland,1972-12-23,19.8
1238,Auckland,1971-10-26,18.1
1239,Auckland,1963-11-12,19.3
1240,Auckland,1969-02-12,15.8
1242,Auckland,1984-02-09,12.3
1243,Auckland,1984-03-19,12.4
1244,Auckland,1969-06-21,13.1
1245,Auckland,1971-05-25,14.7
1246,Auckland,1974-04-14,15.9
1247,Auckland,1972-11-21,17.3
1248,Auckland,1979-02-20,18.8
1249,Auckland,1969-03-25,20.3
1250,Auckland,1981-12-28,19.1
1251,Auckland,1970-03-01,17.0
1252,Auckland,1968-03-19,15.5
1253,Auckland,1990-10-18,12.8
1254,Auckland,1964-02-10,11.0
1255,Auckland,1983-11-21,12.8
1256,Auckland,1976-12-21,13.0
1257,Auckland,1968-04-13,13.1
1258,Auckland,1965-01-20,15.6
1259,Auckland,1990-05-21,16.5
1260,Auckland,1964-06-20,18.3
1261,Auckland,1989-08-09,20.6
1262,Auckland,1961-01-01,19.5
1263,Auckland,1973-02-21,15.7
1264,Auckland,1989-09-12,15.0
1265,Auckland,1975-09-22,13.1
1266,Auckland,1987-02-14,12.0
1267,Auckland,1965-06-24,12.6
1268,Auckland,1989-09-29,12.7
1269,Auckland,1969-10-21,15.2
1270,Auckland,1985-11-29,16.2
1271,Auckland,1990-08-20,18.5
1272,Auckland,1983-02-03,19.8
1273,Auckland,1973-05-01,19.1
1274,Auckland,1987-01-12,18.7
1275,Auckland,1966-08-05,16.3
1276,Auckland,1970-12-13,13.1
1277,Auckland,1965-12-26,11.8
1278,Auckland,1981-11-01,12.0
1279,Auckland,1976-01-25,12.5
1280,Auckland,1970-04-09,13.3
1281,Auckland,1976-03-08,13.9
1282,Auckland,1970-07-03,15.8
1283,Auckland,1967-10-21,18.3
1284,Auckland,1972-12-14,19.0
1285,Auckland,1983-08-19,19.5
1286,Auckland,1973-10-04,17.6
1287,Auckland,1980-11-24,15.9
1288,Auckland,1969-05-25,15.4
1289,Auckland,1982-04-30,13.3
1290,Auckland,1974-03-21,11.9
1291,Auckland,1984-05-02,12.0
1292,Auckland,1990-06-23,13.6
1294,Auckland,1985-07-05,15.6
1295,Auckland,1964-07-21,16.0
1296,Auckland,1974-02-05,18.5
1297,Auckland,1977-07-29,19.0
1298,Auckland,1990-01-11,18.1
1299,Auckland,1963-12-30,16.6
1300,Auckland,1961-05-30,14.6
1301,Auckland,1987-09-05,13.2
1302,Auckland,1971-07-22,11.9
1303,Auckland,1964-01-18,11.5
1304,Auckland,1978-01-29,12.7
1305,Auckland,1965-07-23,14.8
1306,Auckland,1984-04-20,16.0
1307,Auckland,1976-03-26,18.6
1308,Auckland,1965-02-08,20.4
1309,Auckland,1987-09-08,19.9
1310,Auckland,1987-11-28,18.6
1311,Auckland,1966-04-07,17.3
1312,Auckland,1973-11-24,16.2
1313,Auckland,1962-12-10,13.8
1314,Auckland,1972-06-22,12.5
1315,Auckland,1984-12-16,12.7
1316,Auckland,1975-11-14,13.1
1317,Auckland,1974-11-18,15.3
1318,Auckland,1966-11-01,15.8
1319,Auckland,1973-01-21,17.1
1320,Auckland,1967-06-22,18.8
1321,Auckland,1984-05-12,20.3
1322,Auckland,1976-08-28,18.4
1323,Auckland,1964-07-18,15.7
1324,Auckland,1973-01-04,14.6
1325,Auckland,1979-03-06,12.8
1326,Auckland,1976-01-06,12.7
1327,Auckland,1972-02-14,11.6
1328,Auckland,1961-07-21,13.1
1329,Auckland,1988-09-11,14.0
1330,Auckland,1968-12-12,15.1
1331,Auckland,1990-11-01,16.8
1332,Auckland,1964-06-10,17.6
1333,Auckland,1968-05-15,19.3
1334,Auckland,1969-04-05,18.4
1335,Auckland,1983-01-16,16.4
1336,Auckland,1976-04-04,13.9
1337,Auckland,1975-08-18,13.1
1338,Auckland,1963-05-03,13.1
1339,Auckland,1960-06-30,12.4
1340,Auckland,1966-01-18,12.6
1341,Auckland,1988-01-03,13.6
1342,Auckland,1976-04-04,15.1
1343,Auckland,1983-04-04,17.6
1344,Auckland,1990-01-12,19.3
1345,Auckland,1971-01-02,18.2
1346,Auckland,1963-08-12,17.7
1347,Auckland,1960-03-17,16.2
1348,Auckland,1967-06-05,14.2
1349,Auckland,1971-05-28,12.3
1350,Auckland,1980-06-12,10.8
1351,Auckland,1968-03-08,11.8
1352,Auckland,1970-11-10,12.9
1353,Auckland,1960-03-31,13.1
1354,Auckland,1989-02-03,14.9
1355,Auckland,1989-09-10,16.9
1356,Auckland,1962-07-24,18.9
1357,Auckland,1966-08-05,21.1
1358,Auckland,1984-01-30,19.5
1359,Auckland,1988-12-25,16.6
1360,Auckland,1987-09-30,13.7
1361,Auckland,1974-12-17,12.4
1362,Auckland,1984-02-15,11.9
1363,Auckland,1964-04-01,11.1
1364,Auckland,1977-01-02,12.7
1365,Auckland,1963-04-04,13.2
1366,Auckland,1990-08-12,15.0
1367,Auckland,1960-12-19,16.5
1368,Auckland,1973-02-05,17.5
1369,Auckland,1969-03-16,18.6
1370,Auckland,1968-04-29,19.0
1371,Auckland,1969-01-27,16.7
1372,Auckland,1982-06-16,14.8
1373,Auckland,1990-07-12,12.0
1374,Auckland,1988-06-01,12.1
1375,Auckland,1974-03-04,13.8
1376,Auckland,1986-03-12,12.7
1377,Auckland,1972-12-15,14.8
1378,Auckland,1979-04-18,16.1
1379,Auckland,1973-12-07,17.5
1380,Auckland,1979-09-05,18.1
1381,Auckland,1968-10-15,18.9
1382,Auckland,1970-10-18,20.7
1383,Auckland,1974-11-06,16.8
1384,Auckland,1975-04-18,15.0
1385,Auckland,1965-11-24,13.5
1386,Auckland,1990-09-14,11.9
1387,Auckland,1963-12-09,12.4
1388,Auckland,1967-08-16,12.1
1389,Auckland,1988-04-10,13.4
1390,Auckland,1990-08-19,14.5
1391,Auckland,1986-11-14,16.1
1392,Auckland,1975-06-27,17.8
1393,Auckland,1974-02-15,18.5
1394,Auckland,1969-06-14,17.6
1395,Auckland,1980-02-10,16.0
1396,Auckland,1989-01-16,14.7
1397,Auckland,1968-08-18,12.4
1398,Auckland,1973-08-19,10.6
1399,Auckland,1973-03-23,12.0
1400,Auckland,1969-09-27,13.7
1401,Auckland,1966-04-08,13.0
1402,Auckland,1967-03-14,16.0
1403,Auckland,1967-12-01,18.7
1404,Auckland,1966-11-11,20.4
1405,Auckland,1988-11-14,19.5
1406,Auckland,1981-09-26,19.7
1407,Auckland,1983-10-04,17.3
1408,Auckland,1964-11-27,14.3
1409,Auckland,1980-02-11,13.3
1410,Auckland,1978-12-16,12.6
1411,Auckland,1972-06-18,12.9
1412,Auckland,1965-08-30,13.9
1413,Auckland,1981-12-10,14.7
1414,Auckland,1963-10-22,16.0
1415,Auckland,1979-07-11,18.3
1416,Auckland,1982-08-19,19.8
1417,Auckland,1985-04-01,20.3
1418,Auckland,1984-01-22,18.3
1419,Auckland,1965-12-29,17.0
1420,Auckland,1971-04-02,15.2
1421,Auckland,1965-11-06,14.8
1422,Auckland,1987-01-23,11.9
1423,Auckland,1975-07-11,13.4
1424,Auckland,1975-04-16,13.4
1425,Auckland,1980-09-04,14.3
1426,Auckland,1985-10-01,15.7
1427,Auckland,1986-06-04,17.7
1428,Auckland,1960-01-18,18.2
1429,Auckland,1970-10-03,18.4
1430,Auckland,1972-08-20,19.6
1431,Auckland,1963-06-23,17.0
1432,Auckland,1988-02-27,14.7
1433,Auckland,1984-10-18,11.8
1434,Auckland,1978-06-27,12.6
1435,Auckland,1972-02-04,11.3
1436,Auckland,1961-11-05,13.4
1437,Auckland,1968-06-26,14.4
1438,Auckland,1985-06-25,17.5
1439,Auckland,1975-12-21,16.6
1440,Auckland,1965-03-15,19.0
1441,Auckland,1977-02-21,19.2
1442,Auckland,1983-05-21,19.1
1443,Auckland,1970-01-19,16.7
1444,Auckland,1969-04-15,15.5
1445,Auckland,1974-11-11,13.8
1446,Auckland,1969-04-25,11.9
1447,Auckland,1976-07-26,13.0
1448,Auckland,1979-04-27,13.8
1449,Auckland,1973-03-11,14.7
1450,Auckland,1989-03-02,17.0
1451,Auckland,1969-12-30,18.2
1452,Auckland,1982-06-22,18.9
1453,Auckland,1968-01-27,21.7
1454,Auckland,1961-10-31,18.1
1455,Auckland,1984-05-26,17.4
1456,Auckland,1979-04-05,15.3
1457,Auckland,1979-05-07,13.4
1458,Auckland,1968-08-12,13.4
1459,Auckland,1990-06-04,12.4
1460,Auckland,1970-05-26,13.7
1461,Auckland,1963-09-23,14.4
1462,Auckland,1971-06-01,16.6
1463,Auckland,1989-01-13,18.6
1464,Auckland,1988-09-27,19.9
1465,Auckland,1980-05-31,20.3
1466,Auckland,1981-09-16,19.7
1467,Auckland,1978-07-31,17.0
1468,Auckland,1978-07-08,16.1
1469,Auckland,1963-09-25,12.3
1470,Auckland,1966-05-06,11.7
1471,Auckland,1961-02-17,12.9
1472,Auckland,1972-08-22,13.4
1473,Auckland,1966-12-27,14.8
1474,Auckland,1990-02-07,15.6
1475,Auckland,1971-05-11,17.0
1476,Auckland,1967-03-06,19.1
1477,Auckland,1990-05-05,17.2
1478,Auckland,1975-12-21,19.0
1479,Auckland,1989-01-01,17.0
1480,Auckland,1979-09-29,14.0
1481,Auckland,1990-12-11,12.1
1482,Auckland,1976-11-16,12.0
1483,Auckland,1963-09-17,13.1
1484,Auckland,1988-08-30,12.5
1485,Auckland,1964-07-29,13.6
1486,Auckland,1980-12-16,14.6
1487,Auckland,1968-05-21,16.9
1488,Auckland,1983-07-30,17.9
1489,Auckland,1978-04-30,19.3
1490,Auckland,1974-05-06,19.2
1491,Auckland,1986-08-29,16.7
1492,Auckland,1976-12-16,13.1
1493,Auckland,1975-09-23,13.1
1494,Auckland,1975-09-27,12.5
1495,Auckland,1986-11-25,12.2
1496,Auckland,1981-01-28,11.2
1497,Auckland,1961-07-11,13.3
1498,Auckland,1984-04-07,14.6
1499,Auckland,1982-04-07,16.2
1500,Auckland,1979-03-15,19.3
1501,Auckland,1985-07-23,20.3
1502,Auckland,1980-03-17,19.2
1503,Auckland,1988-10-15,18.1
1504,Auckland,1969-10-01,14.9
1505,Auckland,1965-08-09,13.1
1506,Auckland,1969-09-21,12.4
1507,Auckland,1965-01-03,12.3
1508,Auckland,1970-01-28,12.9
1509,Auckland,1971-02-17,12.7
1510,Auckland,1963-08-26,15.8
1511,Auckland,1968-12-04,17.3
1512,Auckland,1974-02-23,19.7
1513,Auckland,1966-11-10,19.0
1514,Auckland,1963-07-19,20.0
1515,Auckland,1986-12-26,16.6
1516,Auckland,1978-02-28,14.7
1517,Auckland,1971-06-20,14.1
1518,Auckland,1970-07-23,12.2
1519,Auckland,1975-01-29,12.4
1520,Auckland,1984-12-17,13.2
1521,Auckland,1960-04-22,14.1
1522,Auckland,1980-11-11,16.1
1523,Auckland,1973-06-17,17.3
1524,Auckland,1976-01-01,18.9
1525,Auckland,1977-02-03,19.4
1526,Auckland,1978-09-21,17.6
1527,Auckland,1979-09-26,15.6
1528,Auckland,1960-04-14,14.7
1529,Auckland,1969-06-16,13.2
1530,Auckland,1990-02-11,12.1
1531,Auckland,1961-02-07,11.8
1532,Auckland,1987-07-19,13.5
1533,Auckland,1972-11-16,14.6
1534,Auckland,1986-05-02,15.2
1535,Auckland,1987-10-05,16.8
1536,Auckland,1967-09-13,20.0
1537,Auckland,1975-03-03,20.3
1538,Auckland,1974-10-27,20.3
